A01nficha;A01uf;localidade;setor_distrito;morador_id;index;idade_calculada;E02_1;E02_2;E02_3;E03;E03_1;E03_1_1;E03_2;E03_2_1;E04;E04_1;E04_1_1;E05;E06;E06_1;E07;E08;E08_1;E09;E10;E11;E12;E13;E14;E15_A;E15_B;E15_1;E16;E16_1;E17;E18;E19;E19_1;E20;E20_1;E21;E22;E22_1;F01;F02;F03_1;F03_2;F04;F05_1;F05_2;F05_3;F05_4;G01;G02;G03;G04;G05;G06;G06_1;G06_2;H01;H02;H03;H04_1;H04_2;H04_3;H04_4;H05_1;H05_2;H05_3;H05_4;H05_5;H05_6;H05_7;H05_8;H05_9;H05_10;H05_11;H06;H07;H08;H09;H10;H11;H12;H13;I01;I02;I03_1;I03_1_1;I03_1_1_r;I03_2;I03_2_1;I03_2_1_r;I04;I05;I05_1;I06;I07;I08;I09_1;I09_2;I09_3;I09_4;I09_5;I09_6;I09_7;I09_8;I09_9;I10;I13;I14;I15;I16;I18;I19;I20;I20_r;I21;I21_r;I22_1;I22_1_r;I22_2;I22_2_r;I23;renda_ind;renda_ind_r;infla_ipcadf;id_genero;orientacao_sx;lgbtqiam;escolaridade;peso_mor
19274;53;5330;35;19274-3;3;26;99999;99999;26;2;2;99999;5;99999;7;99999;99999;1;4;99999;2;1;19274-2;1;4;4;4;4;4;76;53;7653;2;88888;0;0;99999;99999;99999;765312;1;88888;99999;1;0;0;0;1;1;1;2;2;2;99999;99999;99999;88888;1;2;22;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;15;1;4;2;2;2;99999;99999;2;99999;99999;1;5;0;20;3;0;2;1;2;2;2;2;2;99999;2;88888;7;99999;88888;88888;99999;88888;0;0;88888;99999;99999;99999;88888;99999;14;99999;99999;0,989671705;1;2;2;7;77,55135442
1398;53;5330;35;01398-4;4;8;99999;99999;8;2;99999;99999;99999;99999;10;99999;99999;4;12;99999;99999;99999;99999;99999;4;2;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;99999;99999;0;0;0;0;2;99999;99999;99999;99999;2;99999;99999;99999;2;99999;99999;99999;1;1;99999;1;1;2;3;2;2;2;2;2;2;1;2;2;99999;7;88888;4;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,993036589;99999;99999;99999;2;133,7444817
2611;53;5330;35;02611-1;1;32;99999;99999;32;1;1;99999;5;99999;1;1;02611-2;1;1;99999;1;3;99999;1;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;2;99999;1;0;0;1;1;1;1;1;2;1;2;2;1;1;99999;99999;99999;1;1;99999;2;2;99999;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;6;2;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;1;6;0;44;1;1;2;1;2;2;2;2;2;99999;2;2;3;99999;99999;99999;1;1;3300;3334,439069;88888;99999;99999;99999;0;0;7;99999;99999;0,989671705;1;2;2;6;89,37904827
23036;53;5330;36;23036-1;1;57;99999;99999;57;1;1;99999;5;99999;1;99999;99999;2;4;99999;1;2;99999;2;3;4;4;3;3;76;22;76220290;99999;99999;36;18;7653;99999;7653;5330;2;99999;99999;1;0;0;1;1;2;1;2;2;1;1;4;3;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;2;1;2;2;2;99999;99999;2;99999;99999;1;31;0;40;1;0;2;2;2;2;2;2;1;99999;7;1;7;99999;2;2;99999;2;2300;2336,785004;0;0;99999;99999;88888;99999;14;99999;99999;0,984258285;1;2;2;4;11,15864884
14238;53;5330;36;14238-2;2;35;99999;99999;35;2;2;99999;5;99999;2;99999;99999;1;1;99999;2;1;14238-1;1;4;4;4;4;4;76;31;76317040;99999;99999;20;2;7653;765309;7653;765309;6;2;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;1;1;15;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;2;88888;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;40;0;0;0,984258285;1;2;2;6;11,05903657
7042;53;5330;36;07042-4;4;45;99999;99999;45;1;1;99999;5;99999;14;99999;99999;2;1;99999;1;2;99999;2;4;4;4;4;4;88888;99999;99999;99999;99999;88888;88888;99999;99999;7653;5330;88888;88888;99999;1;0;1;0;1;2;1;2;2;88888;99999;99999;99999;88888;99999;99999;99999;88888;88888;88888;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;24;0;0;0,984258285;1;2;2;8;12,29264073
5887;53;5330;36;05887-3;3;5;99999;99999;5;1;99999;99999;99999;99999;6;99999;99999;1;4;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;2;1;99999;0;99999;765325;99999;765325;1;99999;99999;0;0;0;0;2;99999;99999;99999;99999;2;99999;99999;99999;2;99999;99999;99999;1;1;99999;1;1;1;25;2;2;2;2;1;2;2;2;2;99999;5;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,984258285;99999;99999;99999;1;11,14684521
18740;53;5330;36;18740-1;1;38;1985-12-06;99999;99999;1;1;99999;5;99999;1;1;18740-2;1;3;99999;2;1;18740-2;1;3;4;4;4;4;76;21;76210330;99999;99999;6;6;7614;76140010;7653;5330;6;2;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;1;8;1;1;2;99999;99999;2;99999;99999;1;5;0;48;1;1;2;1;2;2;2;2;2;99999;2;2;8;99999;1;1;99999;1;4500;4571,97066;88888;99999;99999;99999;0;0;6;99999;99999;0,984258285;1;2;2;3;11,74048902
10595;53;5330;36;10595-2;2;59;99999;99999;59;1;1;99999;5;99999;2;99999;99999;4;12;99999;2;1;10595-1;1;3;3;3;4;4;76;22;76220550;99999;99999;42;28;7653;99999;7653;5330;1;1;7652;0;0;0;0;1;2;1;2;2;1;2;2;3;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;8;2;7;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;18;0;0;0,989671705;1;2;2;2;11,15864884
16263;53;5330;35;16263-2;2;4;99999;99999;4;1;99999;99999;99999;99999;5;99999;99999;2;12;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;99999;99999;0;0;0;0;2;99999;99999;99999;99999;1;1;1;0;2;99999;99999;99999;99999;1;99999;1;1;1;3;2;1;2;2;2;2;2;2;2;99999;2;5;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,993036589;99999;99999;99999;1;81,1782458
6910;53;5330;35;06910-3;3;42;99999;99999;42;1;1;99999;5;99999;4;99999;99999;1;1;99999;1;3;99999;1;4;4;4;4;4;76;25;76250750;99999;99999;30;22;7653;99999;7653;5330;1;2;99999;1;0;0;1;1;2;1;2;2;2;99999;99999;99999;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;10;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999;99999;99999;99999;99999;0;0;28;0;0;0,993036589;1;2;2;7;105,5672815
10115;53;5330;35;10115-1;1;47;99999;99999;47;1;1;99999;5;99999;1;1;10115-2;4;1;99999;2;1;10115-2;1;3;3;4;4;4;76;53;7653;2;1;99999;5;99999;765320;99999;5330;4;2;99999;1;1;0;0;1;1;1;1;1;1;3;3;20;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;10;2;2;2;99999;99999;2;99999;99999;1;23;0;40;1;3;2;1;2;2;2;2;2;99999;2;2;1;2;99999;99999;99999;1;10000;10104,36082;0;0;99999;99999;88888;99999;30;99999;99999;0,989671705;1;2;2;7;105,4735272
23306;53;5330;35;23306-2;2;43;99999;99999;43;2;2;99999;5;99999;2;99999;99999;4;4;99999;2;1;23306-1;2;4;4;3;4;4;76;29;76290270;99999;99999;15;10;7653;88888;7653;5330;8;2;99999;1;0;1;0;1;2;1;2;2;1;1;1;13;2;1;3;17;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;8;2;4;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;50;0;0;0,993036589;1;2;2;2;94,85275013
2355;53;5330;35;02355-2;2;56;99999;99999;56;1;1;99999;5;99999;2;99999;99999;1;5;99999;2;1;02355-1;1;4;4;4;4;4;76;53;7653;2;1;99999;27;99999;99999;99999;5330;1;2;99999;1;0;0;1;1;2;1;2;2;2;99999;99999;99999;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;8;2;2;2;99999;99999;2;99999;99999;1;35;0;40;1;3;2;2;2;2;2;1;2;99999;6;1;1;2;99999;99999;99999;1;8000;8083,488653;0;0;99999;99999;88888;99999;20;99999;99999;0,989671705;1;2;2;7;59,0874977
16075;53;5330;35;16075-2;2;40;99999;99999;40;2;2;99999;5;99999;2;99999;99999;1;1;99999;2;1;16075-1;1;4;4;4;4;4;76;53;7653;2;1;99999;8;99999;765311;99999;5330;1;2;99999;1;0;0;1;1;2;1;2;2;1;2;2;1;1;1;3;26;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;8;2;2;2;99999;99999;2;99999;99999;1;10;0;40;1;41;2;1;2;2;2;2;2;99999;2;2;7;99999;2;1;99999;1;40000;40280,4896;0;0;99999;99999;88888;99999;50;99999;99999;0,993036589;1;2;2;7;94,85275013
6569;53;5330;35;06569-1;1;61;1963-03-08;99999;99999;2;2;99999;5;99999;1;99999;99999;4;5;99999;2;2;99999;1;4;4;4;4;4;76;35;76350535;99999;99999;2;2;7635;76351040;7635;76350950;1;99999;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;1;1;2;26;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;15;1;3;1;1;2;99999;99999;2;99999;99999;1;2;0;40;1;0;2;1;2;2;2;2;2;99999;2;2;8;99999;2;2;99999;2;1500;1515,654122;88888;99999;99999;99999;0;0;3;99999;99999;0,989671705;1;2;2;7;39,15377687
4689;53;5330;36;04689-3;3;4;99999;99999;4;1;99999;99999;99999;99999;4;99999;99999;1;3;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;99999;99999;0;0;0;0;2;99999;99999;99999;99999;2;99999;99999;99999;2;99999;99999;99999;99999;1;99999;1;1;1;3;2;1;2;2;2;2;2;2;2;99999;2;3;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,984258285;99999;99999;99999;1;17,3214483
22164;53;5330;35;22164-1;1;65;99999;99999;65;2;2;99999;5;99999;1;99999;99999;1;1;99999;5;2;99999;1;4;4;4;4;4;76;52;76520110;99999;99999;30;28;7653;99999;7653;5330;7;99999;99999;1;0;0;1;1;2;1;2;2;1;2;4;1;1;1;1;37;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;8;2;2;1;0;0;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999;99999;99999;99999;99999;0;0;40;0;0;0,989671705;1;2;2;7;49,70731688
20976;53;5330;36;20976-2;2;27;1996-06-12;99999;99999;1;1;99999;5;99999;12;99999;99999;2;12;99999;1;2;99999;2;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;2;99999;0;0;0;0;2;99999;99999;99999;99999;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;5;1;1;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;0;0;0;0,984258285;1;2;2;2;21,85358352
1243;53;5330;35;01243-2;2;18;99999;99999;18;2;2;99999;5;99999;10;99999;99999;4;4;99999;1;3;99999;2;4;3;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;2;99999;1;0;1;0;1;2;1;2;2;1;2;4;9;2;2;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;2;99999;99999;1;0;1;40;1;3;1;2;2;2;2;2;2;99999;1;88888;8;99999;2;2;99999;2;600;604,207344;0;0;99999;99999;88888;99999;0;99999;99999;0,993036589;1;2;2;5;123,6608568
12064;53;5330;35;12064-3;3;16;99999;99999;16;2;99999;99999;99999;99999;4;99999;99999;1;4;99999;1;3;99999;99999;3;4;4;4;4;76;21;76210400;99999;99999;16;16;99999;99999;7653;5330;99999;2;99999;1;0;1;0;1;2;1;1;2;1;1;1;3;2;2;99999;99999;1;1;99999;1;1;1;3;2;2;2;2;1;2;2;2;2;99999;5;2;5;2;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;14;0;0;0,993036589;99999;99999;99999;4;123,6608568
2218;53;5330;36;02218-2;2;42;99999;99999;42;1;1;99999;5;99999;2;99999;99999;4;4;99999;2;1;02218-1;1;4;4;4;4;4;76;53;7653;1;99999;20;15;7653;99999;7653;5330;1;2;99999;1;0;0;1;1;2;1;2;2;1;1;1;3;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;2;99999;99999;1;3;0;48;1;3;2;1;2;2;2;2;2;99999;2;1;7;99999;2;2;99999;2;88888;99999;0;0;99999;99999;88888;99999;18;99999;99999;0,989671705;1;2;2;5;10,35653832
12009;53;5330;36;12009-2;2;63;99999;99999;63;2;2;99999;5;99999;2;99999;99999;2;1;99999;2;1;12009-1;1;4;4;2;4;3;76;31;76310940;99999;99999;34;13;7653;99999;7653;5330;1;2;99999;1;0;0;1;1;2;1;2;2;1;1;1;3;2;1;2;88888;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;1;1412;1434,582794;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999;99999;99999;99999;99999;0;0;14;1412;1434,582794;0,984258285;1;2;2;5;9,133979808
6329;53;5330;35;06329-2;2;58;99999;99999;58;1;1;99999;5;99999;2;99999;99999;1;1;99999;2;1;06329-1;1;4;4;4;4;4;76;53;7653;1;99999;46;18;7653;99999;7653;5330;1;2;99999;1;0;0;1;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;8;2;2;2;99999;99999;2;99999;99999;1;8;0;48;2;0;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;99999;1;1;99999;1;88888;99999;0;0;99999;99999;88888;99999;0;99999;99999;0,993036589;1;2;2;7;59,0874977
13582;53;5330;35;13582-3;3;9;99999;99999;9;1;99999;99999;99999;99999;4;99999;99999;4;13;Cristão;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;99999;99999;0;0;0;0;1;2;1;2;2;2;99999;99999;99999;2;99999;99999;99999;1;1;99999;1;1;2;0;2;2;2;2;2;2;2;2;1;99999;9;1;4;4;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,993036589;99999;99999;99999;2;98,37499144
10716;53;5330;36;10716-3;3;16;99999;99999;16;1;99999;99999;99999;99999;4;99999;99999;2;1;99999;1;3;99999;99999;3;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;2;99999;1;0;1;0;1;1;1;1;2;2;99999;99999;99999;2;99999;99999;99999;1;1;99999;1;1;2;3;2;1;2;2;2;2;2;2;2;99999;2;1;5;1;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;7;0;0;0,996412914;99999;99999;99999;4;25,43622705
10716;53;5330;36;10716-2;2;40;99999;99999;40;2;2;99999;5;99999;2;99999;99999;2;1;99999;2;1;10716-1;2;4;4;4;4;4;76;21;76210300;99999;99999;15;10;7653;765303;7653;5330;88888;2;99999;1;0;1;0;1;2;1;2;2;2;99999;99999;99999;1;1;4;16;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;7;2;6;2;2;2;99999;99999;2;99999;99999;1;10;0;44;1;3;1;1;2;2;2;2;2;99999;2;1;7;99999;88888;88888;99999;1;0;0;88888;99999;99999;99999;88888;99999;14;99999;99999;0,996412914;1;2;2;2;12,5390311
9831;53;5330;35;09831-4;4;6;99999;99999;6;1;99999;99999;99999;99999;4;99999;99999;4;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;99999;99999;0;0;0;0;2;99999;99999;99999;99999;2;99999;99999;99999;2;99999;99999;99999;1;1;99999;1;1;1;3;2;1;2;2;2;2;2;2;2;99999;2;2;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,989671705;99999;99999;99999;1;98,37499144
17609;53;5330;36;17609-3;3;7;99999;99999;7;2;99999;99999;99999;99999;5;99999;99999;1;12;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;2;1;99999;7;99999;99999;99999;5330;1;99999;99999;0;0;0;0;1;2;1;2;2;1;1;1;3;1;99999;99999;99999;1;1;99999;1;1;1;30;2;2;1;2;2;2;2;2;2;99999;3;5;4;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,984258285;99999;99999;99999;2;10,5606642
20389;53;5330;36;20389-1;1;44;99999;99999;44;2;2;99999;5;99999;1;1;20389-2;4;1;99999;2;1;20389-2;2;3;4;4;4;4;76;22;76220770;99999;99999;30;10;7653;765309;7653;5330;6;2;99999;1;0;0;1;1;2;1;2;2;1;2;1;9;1;1;1;25;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;1;3;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999;99999;99999;99999;99999;0;0;25;0;0;0,982195674;1;2;2;5;12,5390311
3402;53;5330;35;03402-3;3;17;99999;99999;17;2;99999;99999;99999;99999;4;99999;99999;4;12;99999;1;3;99999;99999;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;2;99999;1;0;0;1;1;2;1;2;2;2;99999;99999;99999;2;2;99999;99999;1;1;99999;1;1;2;3;2;2;1;2;2;2;2;2;2;99999;3;3;5;2;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;7;0;0;0,989671705;99999;99999;99999;4;123,6608568
19523;53;5330;36;19523-3;3;10;99999;99999;10;1;99999;99999;99999;99999;4;99999;99999;1;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;99999;99999;1;0;1;0;1;2;1;1;2;1;1;4;10;2;99999;99999;99999;1;1;99999;1;1;1;3;1;2;2;2;2;2;2;2;2;99999;1;3;4;5;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;7;0;0;0,996412914;99999;99999;99999;2;10,52209577
16378;53;5330;35;16378-1;1;55;99999;99999;55;2;2;99999;5;99999;1;99999;99999;4;1;99999;1;2;99999;1;3;4;4;4;4;76;15;76150140;99999;99999;30;22;7653;99999;7653;5330;2;99999;99999;1;0;0;1;1;2;1;2;2;1;2;2;3;1;1;1;39;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;2;3;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999;99999;99999;99999;99999;0;0;28;0;0;0,989671705;1;2;2;6;56,1122913
19919;53;5330;35;19919-5;5;5;99999;99999;5;2;99999;99999;99999;99999;4;99999;99999;4;1;99999;99999;99999;99999;99999;4;4;4;4;4;76;53;7653;2;1;99999;4;99999;765303;99999;5330;1;99999;99999;1;1;0;1;1;2;1;2;2;1;1;1;1;2;99999;99999;99999;1;1;99999;2;1;1;3;2;2;2;2;1;2;2;2;2;99999;5;1;2;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;0;0;0,989671705;99999;99999;99999;1;133,7444817
772;53;5330;36;00772-1;1;42;99999;99999;42;2;2;99999;5;99999;1;99999;99999;2;4;99999;4;2;99999;1;4;4;4;4;4;76;53;7653;1;99999;42;12;7653;99999;7653;5330;8;1;7653;1;0;0;1;1;2;1;2;2;1;1;1;3;2;1;1;30;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;14;1;7;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;600;609,596088;0;0;50;600;609,596088;0,984258285;1;2;2;7;12,5390311
24096;53;5330;36;24096-3;3;21;99999;99999;21;1;1;99999;5;99999;4;99999;99999;4;4;99999;1;3;99999;2;3;4;4;4;4;76;53;7653;2;1;99999;11;99999;99999;99999;5330;1;2;99999;1;0;1;0;1;2;1;2;2;1;1;1;1;2;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;9;2;1;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;7;0;0;0,984258285;1;2;2;4;16,01477886
15778;53;5330;35;15778-2;2;60;99999;99999;60;1;1;99999;5;99999;8;99999;99999;4;1;99999;1;3;99999;1;4;4;4;4;4;76;31;88888;99999;99999;20;20;99999;99999;7653;5330;1;2;99999;1;0;0;1;1;2;1;2;2;88888;99999;99999;99999;1;99999;99999;99999;1;2;1;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;8;1;9;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;1;99999;99999;99999;99999;99999;99999;0;0;14;0;0;0,993036589;1;2;2;3;46,10365069
4281;53;5330;36;04281-3;3;15;2008-10-21;99999;99999;2;99999;99999;99999;99999;12;99999;99999;4;12;99999;1;2;99999;99999;4;4;4;4;4;76;53;7653;2;2;99999;99999;99999;99999;99999;5330;99999;2;99999;1;0;0;0;2;99999;99999;99999;99999;2;99999;99999;99999;2;2;99999;99999;1;1;99999;1;1;3;12;1;2;2;2;2;2;2;2;2;99999;1;4;3;99999;99999;99999;99999;99999;99999;2;2;2;99999;99999;2;99999;99999;2;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;99999;2;99999;99999;99999;99999;99999;99999;0;0;3;0;0;0,984258285;99999;99999;99999;1;16,59955838
